step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.10563459992408752,0.055708363652229365,0.0,0.00017675821894689529,0.0005240429761388342,0.003186560093820784,dl
2,training,0.0031421086750924587,0.12038528919219971,0.0,0.027088677607380277,0.0006396045664757788,0.008382138590350178,dl
3,training,0.013093365356326103,0.1349177360534668,0.0,0.06474382046049919,0.001787137103333954,0.06244284897034638,dl
4,training,0.025435451418161392,0.11857151985168463,0.0,0.08422262542424651,0.0034303663814484993,0.10734936940353428,dl
5,training,0.012099718675017357,0.025821208953857422,0.0,0.12287837418428421,0.009417646058350052,0.1972467107394466,dl
6,training,0.0031596620101481676,0.05144144594669342,0.06957425333329473,0.17988755022671035,0.023959286355576474,0.296246865735759,dl
7,training,0.0039947726763784885,0.10885537415742874,0.06957425333329473,0.19865091860532544,0.029947918520224385,0.3266143369670128,dl
8,training,0.02495640516281128,0.09484914690256119,0.06957425333329473,0.23559403185335448,0.04351587814886517,0.37407587851168267,dl
9,training,0.03725714981555939,0.15081978077068925,0.06957425333329473,0.27237461683060143,0.058760114531658615,0.40868151260909574,dl
10,training,0.03272142633795738,0.16799895092844963,0.06957425333329473,0.3086544193098808,0.07504035485754826,0.4358413134438575,dl
11,training,0.02987716533243656,0.1085846908390522,0.06289630480510759,0.36215219014879746,0.10135851701928542,0.47749528314951317,dl
12,training,0.023414455354213715,0.07426366955041885,0.06289630480510759,0.37927258250514445,0.11035899645209016,0.49019588152072857,dl
13,training,0.042377881705760956,0.0896097384393215,0.06289630480510759,0.41426938972076666,0.12918438212862104,0.49445536388006,dl
14,training,0.020599087700247765,0.03272454440593719,0.06289630480510759,0.4494892043447577,0.14816052576378425,0.49286798146525973,dl
15,training,0.02225939929485321,0.06369748152792452,0.06289630480510759,0.4847798937610136,0.16700494945000618,0.4874497812029881,dl
16,training,0.014406029134988785,0.08004271611571313,0.06289630480510759,0.520057016043055,0.18562816790794145,0.4837648217722613,dl
17,training,0.013109191320836544,0.08295349031686781,0.09676583576712543,0.5555537943716822,0.20418518676445885,0.4786249081497437,dl
