step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.051968883723020554,0.237066000699997,0.0,0.0001773543733608442,0.0005257878718430039,0.0031974006738268055,dl
2,training,0.055892642587423325,0.16341614723205572,0.0,0.010198641959970039,0.0005653585886572445,0.0036435674441841225,dl
3,training,0.024550167843699455,0.013600379228591863,0.0,0.041329599266691254,0.001275458002874283,0.04541440484612167,dl
4,training,0.0007644378929398954,0.05280616879463196,0.0,0.05784120248076227,0.0022012277662870703,0.05962324822275556,dl
5,training,0.006109142675995827,0.08669513463974005,0.0,0.07577069065497953,0.003458287118904154,0.0835028538601715,dl
6,training,0.014042721129953861,0.10005764663219452,0.0,0.0950935388737213,0.005258870036969249,0.10343193857219911,dl
7,training,0.013836445286870003,0.06222705543041229,0.0,0.1148242742259423,0.007502733385204646,0.12256539411239206,dl
8,training,0.008305768482387066,0.010404691100120544,0.0,0.15411636479621982,0.013021598243831861,0.1571942276136197,dl
9,training,0.001506483182311058,0.03371721506118777,0.0,0.19324209113743632,0.020006032886907166,0.19783291896866964,dl
10,training,0.0014984761364758015,0.11788931488990784,0.04978401241920047,0.2317671776630371,0.028643277627492508,0.24443168837482315,dl
11,training,0.00443479185923934,0.18704912811517715,0.04978401241920047,0.26998065909519325,0.03920426038992941,0.2962145802799778,dl
12,training,0.01277245208621025,0.23249250650405884,0.04978401241920047,0.3074497968294412,0.05182054717483468,0.35581386375159096,dl
13,training,0.03782645985484123,0.2056745197623968,0.04978401241920047,0.3439067468150872,0.0666604236396627,0.417116934597322,dl
14,training,0.014765230938792229,0.19644715636968613,0.0683396090555626,0.3797681850552058,0.0837357335534794,0.4671908194698356,dl
15,training,0.02651946246623993,0.11291269958019258,0.0683396090555626,0.4145350711045539,0.10204839330823569,0.49735781303439985,dl
16,training,0.031209515407681465,0.10959398187696935,0.0683396090555626,0.4491014847809315,0.12121151503551109,0.5109374238983487,dl
17,training,0.027552975341677666,0.12534168735146523,0.0683396090555626,0.4838795798687424,0.14082674644257268,0.5135227762516054,dl
18,training,0.025638623163104057,0.14637159556150434,0.0683396090555626,0.5186390304513941,0.16044026788922508,0.5139126513532012,dl
19,training,0.030473165214061737,0.12503505498170853,0.0683396090555626,0.5534306006751596,0.18009450304301958,0.5135227694554572,dl
20,training,0.02988065779209137,0.19253292120993137,0.10984535355490667,0.5882925160910556,0.19971921399147521,0.5119118722948938,nav
21,training,0.020782850682735443,0.15900403633713722,0.10984535355490667,0.623008610752301,0.2188690837429046,0.48729894801911333,nav
22,training,0.01759767159819603,0.13510150462388992,0.10984535355490667,0.6589672410745002,0.23709779588637472,0.4514867761910126,nav
23,training,0.024274341762065887,0.09611164033412933,0.10984535355490667,0.6953059181080349,0.25401402674668994,0.42081640827387184,nav
24,training,0.014487551525235176,0.094673752784729,0.10984535355490667,0.732237664431709,0.26998640174646216,0.39553830524638095,nav
25,training,0.006746009457856417,0.07707595825195312,0.10984535355490667,0.7695450735767722,0.2849931411483986,0.36915070046536547,nav
26,training,0.024709424003958702,0.029723085463047014,0.11357369470053123,0.8070385244495152,0.2990067747128504,0.34630372745523236,nav
27,training,0.018295034766197205,0.0016284063458442688,0.11357369470053123,0.8450449888385331,0.31233627142242176,0.32986279194470397,nav
28,training,0.009810078889131546,0.04826045967638494,0.11357369470053123,0.8829346650040071,0.32502964880918617,0.3171289246330908,nav
29,training,0.004485199227929115,0.04717100411653519,0.11357369470053123,0.9210962332511825,0.33728007486501316,0.30344241574583586,nav
30,training,0.0026318528689444065,0.08467352017760277,0.11357369470053123,0.9594244544229469,0.3490990086961377,0.2971857714585353,nav
31,training,0.003875195048749447,0.07816684804856777,0.11357369470053123,0.9975906923891761,0.36068780930082533,0.2911700999340455,nav
32,training,0.002053821925073862,0.060346165671944625,0.11156935822818133,1.036071298818191,0.37208646380273397,0.28496240318226557,nav
33,training,0.006444422993808985,0.049947207793593414,0.11156935822818133,1.0744120409395443,0.3832060140148564,0.2783029725455254,nav
34,training,0.005741341970860958,0.09455237910151482,0.11156935822818133,1.1129221480544036,0.3940062840796682,0.2681543818125535,nav
