step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.14723704755306244,0.19139451533555984,0.0,0.0001785926212014505,0.0005294122156496794,0.003219917868379975,dl
2,training,0.036852579563856125,0.054845899343490656,0.0,0.021258816684928773,0.0006090642469605797,0.0037116725675936115,dl
3,training,0.0044904835522174835,0.015615522861480713,0.0,0.0408989231855314,0.0007392706929483735,0.012348991453636252,dl
4,training,0.0025563070084899664,0.1112453937530517,0.0,0.06064709776594076,0.0011513136189580423,0.0305247854597958,dl
5,training,0.011315152049064636,0.03340974450111389,0.0,0.08008654931568358,0.0020339657141958825,0.06268041060418268,dl
6,training,0.01604614406824112,0.13945415616035461,0.0,0.09962856842576386,0.003660322594900142,0.10463900300659545,dl
7,training,0.009813332930207253,0.03968653082847595,0.0,0.1384385391995546,0.009445414911786692,0.18989109843959046,dl
8,training,0.004701962228864431,0.09288251399993896,0.06046965245907539,0.17685800269386867,0.018365269300717312,0.263141862529539,dl
9,training,0.0073785241693258286,0.16451390087604523,0.06046965245907539,0.21466095826874787,0.029908328734466336,0.32745266109720855,dl
10,training,0.01130031980574131,0.1461065597832203,0.06046965245907539,0.25168118428849845,0.04356632096098122,0.37846677796438655,dl
11,training,0.035220663994550705,0.19218605011701584,0.06046965245907539,0.28837330035764275,0.05907553205686349,0.4192222061220351,dl
12,training,0.010492267087101936,0.1858462654054165,0.06046965245907539,0.32418724900703394,0.07582232737353323,0.4553876099920109,dl
13,training,0.013273561373353004,0.13916822150349617,0.06046965245907539,0.35959823556116144,0.09389474553642109,0.4862930294696486,dl
14,training,0.02566336654126644,0.14664117619395256,0.06887308898173954,0.39463576533562117,0.11290615321974866,0.5064101713110702,dl
15,training,0.02410135418176651,0.1865701824426651,0.06887308898173954,0.42918618321857094,0.1324894898966425,0.5230126516965421,dl
16,training,0.026754260063171387,0.20391254127025601,0.06887308898173954,0.4636257805648236,0.15264364426992022,0.5344930875538337,dl
17,training,0.031668998301029205,0.1798291876912117,0.06887308898173954,0.4979144690502698,0.17314132162248222,0.5431472798222803,dl
18,training,0.014778816141188145,0.1774376928806305,0.06887308898173954,0.5319153062708831,0.19392663923649275,0.5535294915760354,dl
19,training,0.028310582041740417,0.21173812821507457,0.10887682069088239,0.5657805330601902,0.21499582231213774,0.5586965072575427,nav
20,training,0.027000386267900467,0.21226882468909025,0.10887682069088239,0.5992642818775894,0.23604322619249876,0.5596856611967767,nav
21,training,0.014293636195361614,0.1966929901391268,0.10887682069088239,0.6336290718463545,0.2566943404276464,0.5199347650345326,nav
22,training,0.03258717060089111,0.1496778279542923,0.10887682069088239,0.6690295418338023,0.27594931140399376,0.4763364111245118,nav
23,training,0.024244898930191994,0.06639045476913455,0.10887682069088239,0.7051072673706138,0.2936834645830843,0.4375865123352291,nav
24,training,0.0145170409232378,0.04717019945383075,0.10887682069088239,0.7419737039109939,0.3101665384723563,0.4057422785941809,nav
25,training,0.02658618427813053,0.022231094539165483,0.1291463883126219,0.7789096781680838,0.32545684959452514,0.3796365649282787,nav
26,training,0.026529118418693542,0.03167715668678284,0.1291463883126219,0.8164457852372364,0.3399192465600113,0.3559847757677041,nav
27,training,0.0331074558198452,0.038415081799030304,0.1291463883126219,0.8543128379979082,0.3534895532417347,0.3323332388610475,nav
28,training,0.018764512613415718,0.04683034121990204,0.1291463883126219,0.8923062459424699,0.3660970405319793,0.3088212750792096,nav
29,training,0.017188839614391327,0.06521709263324738,0.1291463883126219,0.9308203602199984,0.3779255539874353,0.28795914769512987,nav
30,training,0.015397913753986359,0.06620053201913834,0.1291463883126219,0.9691548382773006,0.388935890278505,0.2725982930500171,nav
31,training,0.007374733220785856,0.06102988123893738,0.10774074863748032,1.0077545104838441,0.3995348368973539,0.2658240958761819,nav
32,training,0.005266888067126274,0.09161841496825218,0.10774074863748032,1.0463354234364282,0.41005274026571836,0.26691645648349693,nav
33,training,0.007713490165770054,0.04854261875152588,0.10774074863748032,1.0848670306361736,0.4205092623982856,0.2591448402880655,nav
34,training,0.014127077534794807,0.07675946690142155,0.10774074863748032,1.1237426840212246,0.43055707840811114,0.24864778812515986,nav
35,training,0.006052653305232525,0.07972804270684719,0.10774074863748032,1.1817961590759343,0.445148094849856,0.24308819431117756,nav
36,training,0.005226569715887308,0.0938407089561224,0.10774074863748032,1.201205598173164,0.4499664878316184,0.24409833424763452,nav
37,training,0.004480115603655577,0.09843148663640022,0.025844043845428606,1.2399875140782128,0.4596939103586229,0.24750413037965466,dl
38,training,0.007475216872990131,0.07097120583057404,0.025844043845428606,1.2785400982551849,0.4695229223297816,0.25312204483951994,dl
39,training,0.00413952860981226,0.09228495508432388,0.025844043845428606,1.317217432055333,0.47970329089414543,0.260139098353077,dl
40,training,0.0072355568408966064,0.05276862159371376,0.025844043845428606,1.3557450660909465,0.49009100807611294,0.2663498237082784,dl
41,training,0.002404656494036317,0.09751606918871403,0.025844043845428606,1.3941752141534318,0.5006681349216444,0.27052288351633985,dl
42,training,0.0017294767312705517,0.10212286561727524,0.025844043845428606,1.4327622289690012,0.5114585766178062,0.275577051252228,dl
43,training,0.001103012589737773,0.09899760968983173,0.036003732880652686,1.4710310871667869,0.5224122309024802,0.2803396421929005,dl
44,training,0.0021749299485236406,0.10716979950666425,0.036003732880652686,1.5094782086152874,0.5334833981675241,0.2781506064349641,dl
45,training,0.002363431267440319,0.10916430503129959,0.036003732880652686,1.5479944651149895,0.5443813893702943,0.27316074647786787,dl
46,training,0.0010883680079132318,0.12648345902562141,0.036003732880652686,1.5864554173135748,0.5550114868220737,0.2656533113122152,dl
47,training,0.005258019082248211,0.13903237506747246,0.036003732880652686,1.6252168239669642,0.5654024734139127,0.2585127056473471,dl
48,training,0.0031716085504740477,0.15543532837182286,0.036003732880652686,1.663818915020725,0.5755388589378415,0.25494782862690313,dl
49,training,0.004872627556324005,0.18966658785939217,0.023098989393169917,1.7025093761836092,0.5855667749622636,0.25254733145619507,dl
50,training,0.007087912410497665,0.1983594186604023,0.023098989393169917,1.7412667050375947,0.5955738312088262,0.2539527678648874,dl
51,training,0.004194190260022879,0.22649577260017398,0.023098989393169917,1.7798068807735448,0.6056623032733119,0.2577783176701799,dl
52,training,0.0027840114198625088,0.23617406561970714,0.023098989393169917,1.8184900225388931,0.615944441891889,0.26208285150769534,dl
53,training,0.006055100355297327,0.20981350541114804,0.023098989393169917,1.8569751709469557,0.6264037783631204,0.26813347910275304,dl
54,training,0.015769366174936295,0.21687812265008688,0.023098989393169917,1.8954076952247696,0.6370374076978937,0.27115699115501796,dl
55,training,0.005028913728892803,0.2221774309873581,0.05740174118341777,1.9339938964084964,0.6478084972161364,0.27254074866434447,dl
