step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.05068572610616684,0.08303782343864435,0.0,0.00017729017089844826,0.0005255999550410988,0.0031962331945140725,dl
2,training,0.006883484777063131,0.04199707508087158,0.0,0.00931622363386087,0.0005610458941544063,0.003415092490708503,dl
3,training,0.0014134100638329983,0.088632732629776,0.0,0.06079872148337412,0.0014065687135217432,0.04451317363883427,dl
4,training,0.011633637361228466,0.11644446849822998,0.0,0.08033739704615553,0.0026523943121293282,0.08433016694970381,dl
5,training,0.014024538919329643,0.12051838636398315,0.0,0.11924565147424875,0.007582407175050019,0.16758493274130865,dl
6,training,0.009534204378724098,0.11057564616203308,0.0,0.15768203673020373,0.015681859295234236,0.24562250404498123,dl
7,training,0.00791384931653738,0.15811967849731445,0.06009951794522962,0.19569177989073086,0.02659776130081102,0.3152714809723526,dl
8,training,0.009808237664401531,0.17610349506139755,0.06009951794522962,0.2509181668413828,0.04742821259951495,0.4021167501899321,dl
9,training,0.01368513610213995,0.0904955267906189,0.06009951794522962,0.2871229221459077,0.06378344490360523,0.4447233293696979,dl
10,training,0.027385827153921127,0.09874966694042087,0.06009951794522962,0.3041889845795954,0.07209773048363917,0.4607077696124851,dl
11,training,0.024733152240514755,0.15388477221131325,0.06728881801166992,0.3388886027075143,0.08997960720422603,0.48687094157077854,dl
12,training,0.018503481522202492,0.17980261892080307,0.06728881801166992,0.3739274611554798,0.10895820671145748,0.5052550588490389,dl
13,training,0.022043980658054352,0.20063625276088715,0.06728881801166992,0.42579420518069544,0.13855253842449133,0.5315621260056514,dl
14,training,0.01786404848098755,0.23250836879014972,0.06728881801166992,0.4599610835632484,0.15900672413127565,0.546164656752016,dl
15,training,0.02468685619533062,0.24292377382516864,0.06728881801166992,0.49393231369691887,0.180009600693594,0.5617188760856734,dl
16,training,0.035533931106328964,0.2583959177136421,0.06728881801166992,0.510706385064616,0.19068614300776388,0.5720695690733221,dl
17,training,0.03786800801753998,0.31485839933156967,0.1122751383762555,0.5439194848921587,0.21253997539614902,0.5905019814695273,nav
18,training,0.027823857963085175,0.30719565600156784,0.1122751383762555,0.577110307512939,0.23486768084307097,0.5782145203993097,nav
19,training,0.036899350583553314,0.28808753192424774,0.1122751383762555,0.6113613099266069,0.25614667734377394,0.5330010959962492,nav
20,training,0.014812000095844269,0.20572084188461304,0.1122751383762555,0.646550842262946,0.2758111842271033,0.48567343536266927,nav
21,training,0.03894185274839401,0.15564763406291604,0.1122751383762555,0.6825559403039066,0.2939015954506818,0.4486131788270259,nav
22,training,0.03168322890996933,0.10875003039836884,0.151362827015352,0.7191580289132026,0.3108294134722714,0.41798395812643374,nav
23,training,0.02734128199517727,0.11024370416998866,0.151362827015352,0.7561111714677894,0.3265699124850368,0.38875968418388096,nav
24,training,0.024094978347420692,0.10768292471766472,0.151362827015352,0.7934044205714242,0.3413130029367151,0.3636231975436004,nav
25,training,0.02860557660460472,0.08432208746671675,0.151362827015352,0.8313312245072153,0.3551768151175145,0.33748342547354515,nav
26,training,0.016922513023018837,0.04059050232172011,0.151362827015352,0.8883582934612348,0.37399714489192953,0.3001696699615023,nav
27,training,0.02408086694777012,0.025328595191240318,0.151362827015352,0.9269497152768434,0.3855348425533407,0.2816836448783452,nav
28,training,0.012931994162499905,0.004088245332241051,0.151362827015352,0.9461160392458688,0.39100932109873643,0.2748135147225987,nav
29,training,0.01397131010890007,0.019541185349226005,0.13282606578297546,1.0040053297526332,0.4068212564019488,0.25781262367352176,nav
30,training,0.01846282184123993,0.013255741680040956,0.13282606578297546,1.0427764982581627,0.41685286800242893,0.24883896068872743,nav
31,training,0.0071382950991392136,0.045476794708520174,0.13282606578297546,1.0620226532649089,0.42171865634108996,0.24682853417722833,nav
32,training,0.007574671879410744,0.06950071267783642,0.13282606578297546,1.1008056316136055,0.4314749062572828,0.24571317811052423,nav
33,training,0.011341724544763565,0.07500606402754784,0.13282606578297546,1.1589123016112368,0.4460190701281523,0.2436957883232845,nav
34,training,0.018197204917669296,0.02363699907436967,0.07767145013858236,1.1977544278914383,0.4555727774336244,0.23774642104755775,nav
35,training,0.010081347078084946,0.01138360425829888,0.07767145013858236,1.2366233976585983,0.46499005435979834,0.2390196904281882,nav
36,training,0.012875072658061981,0.05141277937218547,0.07767145013858236,1.2752132706613932,0.4745088645779394,0.24565576057768362,nav
37,training,0.0025638816878199577,0.025916095823049545,0.07767145013858236,1.294605537457605,0.4793888072901202,0.24613921661283814,nav
38,training,0.005796470213681459,0.05906599573791027,0.07767145013858236,1.3333956245442915,0.48916113664118843,0.24938439415162703,nav
39,training,0.00419996352866292,0.06913955882191658,0.07767145013858236,1.3914257591099017,0.5039616473955287,0.24628730058017795,nav
40,training,0.006569619756191969,0.07726986706256866,0.07767145013858236,1.410900125316589,0.5088308613648052,0.24363896303455734,nav
41,training,0.005381291266530752,0.14516686648130417,0.05925991512800602,1.469063922258887,0.523089018583353,0.2355113728643059,nav
42,training,0.004135073162615299,0.13519083708524704,0.05925991512800602,1.4885725837841097,0.527694335909443,0.22643524562849027,nav
43,training,0.004811708815395832,0.08939976058900356,0.05925991512800602,1.527788982250899,0.5363080607673599,0.2068703875729635,nav
44,training,0.0058999634347856045,0.10707793384790419,0.05925991512800602,1.5670419910275417,0.5441989625864597,0.19021532092938637,nav
45,training,0.0040901582688093185,0.11981328204274178,0.05925991512800602,1.6064946239917375,0.5514741871798835,0.1739808433636516,nav
46,training,0.004589390940964222,0.14186473935842514,0.008367262142974554,1.6459521940683837,0.5581272132875886,0.1605924249181065,dl
47,training,0.0041364626958966255,0.15018946677446365,0.008367262142974554,1.7050220741491884,0.5673947831410612,0.160223927836556,dl
48,training,0.00900224968791008,0.15919920802116394,0.008367262142974554,1.7246443710839545,0.5706493066254821,0.16815557825865832,dl
49,training,0.006995083298534155,0.16711224243044853,0.008367262142974554,1.7834368611955909,0.5813508885466386,0.19033481260759158,dl
50,training,0.010996492579579353,0.14751687087118623,0.008367262142974554,1.8030387771405318,0.5851766154148578,0.19513227232648228,dl
51,training,0.0034760732669383287,0.14786259923130274,0.008367262142974554,1.8420726701471954,0.593074433497108,0.20340501275392625,dl
52,training,0.004633103031665087,0.16018867352977398,0.039303176759492894,1.900717925649787,0.6053337492417874,0.20653398426764236,dl
53,training,0.0098265390843153,0.16456897649914026,0.039303176759492894,1.9398246727857387,0.6135562501891475,0.2084023399137108,dl
54,training,0.005311866290867329,0.15075530484318736,0.039303176759492894,1.9593642906325028,0.6177002699328342,0.2090135524900199,dl
55,training,0.007889610715210438,0.13384748063981536,0.039303176759492894,2.0180587953701097,0.6300624353729214,0.2054452122637831,dl
56,training,0.009116732515394688,0.12735974788665771,0.039303176759492894,2.0571318903495723,0.6381742923695402,0.20341020352246822,dl
57,training,0.0061904448084533215,0.13144608214497566,0.039303176759492894,2.0767213916504215,0.6421952029512016,0.20044383385962808,dl
58,training,0.007373711559921503,0.18335412070155144,0.05960385950090123,2.1356191921739467,0.6537704738161184,0.1877459650391985,dl
59,training,0.0058398316614329815,0.13169397786259648,0.05960385950090123,2.1552980553427803,0.6574662259591972,0.18333647820020468,dl
60,training,0.01090121641755104,0.11634710058569908,0.05960385950090123,2.194700564359167,0.6645622577663794,0.17225858456074694,dl
61,training,0.00606648251414299,0.1762823462486267,0.05960385950090123,2.2341806164001974,0.6711892263576857,0.16055797249675252,dl
62,training,0.005376757122576237,0.13163577765226364,0.05960385950090123,2.293589702378217,0.6803280462705534,0.14421698420981452,dl
63,training,0.007971239276230335,0.15347411110997203,0.05960385950090123,2.3134338787098376,0.6831507871470224,0.13891846495621615,dl
64,training,0.005865388084203005,0.1640831772238016,0.08786185979846439,2.372874089537184,0.6911664227178579,0.1299019681131101,dl
65,training,0.01165460143238306,0.18116244929842648,0.08786185979846439,2.392705878864935,0.6937365294425971,0.12747880710811627,dl
66,training,0.006268038880079985,0.1790238642133772,0.08786185979846439,2.4323201955896225,0.698749096622648,0.12538814525600886,dl
67,training,0.006678976118564606,0.1782893119379878,0.08786185979846439,2.4719711022965116,0.7037683336722608,0.1263154152593202,dl
