step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.26130911707878113,0.3569650352001191,0.0,0.00017985849863208763,0.0005331175604349406,0.003242938436479661
2,training,0.12703895568847656,0.2511371374130249,0.0,0.006948335704032008,0.0005613000941042867,0.0034460256803622693
3,training,0.06377178430557251,0.016641348600387518,0.0,0.049990236762221356,0.0019285182434454237,0.06727444089198194
4,training,0.0009270760347135365,0.0913742184638977,0.0,0.06868609440818278,0.003651302308686528,0.11375322332032937
5,training,0.014784961007535458,0.14787933230400085,0.0,0.12686203435226817,0.012904384735382584,0.18699592936234388
6,training,0.027307072654366493,0.12266480177640918,0.0,0.1461148423439019,0.016637621655035486,0.19537647477698009
7,training,0.020054146647453308,0.06377805024385452,0.07608092969964914,0.204556673357724,0.02911271312388851,0.22795793357135796
8,training,0.010648958384990692,0.06438912451267242,0.07608092969964914,0.22378060870908983,0.033705203264585516,0.2416994585302582
9,training,0.005744251888245344,0.1457916721701622,0.07608092969964914,0.28127250497055817,0.04951286358582142,0.2983140591918134
10,training,0.004966854117810726,0.19438470900058746,0.07608092969964914,0.31883620540949986,0.06196123640575011,0.34328577586891795
11,training,0.0327146016061306,0.1075662337243557,0.07608092969964914,0.3557563307838777,0.07615496616001881,0.391285012012313
12,training,0.01975923217833042,0.06371011212468147,0.07608092969964914,0.3740476693133635,0.08392909158164687,0.4077282189199689
13,training,0.022210314869880676,0.09625960141420364,0.0722444953588272,0.4098397975871131,0.09979539283791708,0.42658940746767315
14,training,0.01569252833724022,0.11028946563601494,0.0722444953588272,0.44589476884715074,0.11654049758507438,0.4421542558061565
15,training,0.021682528778910637,0.16812889277935028,0.0722444953588272,0.4819684164816726,0.13392724736026507,0.45682112731871855
16,training,0.018429789692163467,0.17842940241098404,0.0722444953588272,0.5351653764480113,0.16085498637051457,0.481396322564757
17,training,0.02174694463610649,0.1235389821231365,0.0722444953588272,0.5705025738916139,0.17960834199065803,0.4941110012262913
18,training,0.02356576733291149,0.04592107981443405,0.0722444953588272,0.588048646093847,0.1891071341216675,0.49767334388948486
19,training,0.017696239054203033,0.06699883192777636,0.09702569080161469,0.6402419295532411,0.21741198018276797,0.48935459397329173
20,training,0.0177447572350502,0.05166744440793991,0.09702569080161469,0.6580439100305843,0.22680903136676667,0.4816528274199667
21,training,0.03842950612306595,0.05717775225639346,0.09702569080161469,0.7116104567692209,0.2538737179936147,0.45356347782162093
22,training,0.04330136626958847,0.06294204294681549,0.09702569080161469,0.7479104243866124,0.2711634712923946,0.43514495931713976
23,training,0.0211135633289814,0.03944668173789978,0.09702569080161469,0.7662316489800399,0.2795765676808958,0.426398226142909
24,training,0.01621832698583603,0.07437376677989961,0.09702569080161469,0.8026911438413856,0.29578317379403873,0.41149572588077904
25,training,0.01705268770456314,0.1274150088429451,0.10699535522075587,0.8395239596939257,0.31163734346959177,0.40239663051299357
26,training,0.024571845307946205,0.13952147029340267,0.10699535522075587,0.8763451866590339,0.32716044852023696,0.3919845517364331
27,training,0.01278812624514103,0.09761214442551136,0.10699535522075587,0.9135306009664549,0.3419902633699897,0.3669596898550551
28,training,0.013780724257230759,0.01774117350578308,0.10699535522075587,0.9512678024134398,0.356019317473205,0.346778549211122
29,training,0.015782872214913368,0.04031850397586824,0.10699535522075587,0.9889616212392391,0.3693330862537766,0.3316990751822833
30,training,0.010296433232724667,0.03830941021442412,0.10699535522075587,1.0269711366770886,0.3820758302983087,0.31498996414814207
31,training,0.008883704431355,0.06284155324101448,0.09124148474444294,1.0843483113059487,0.40007083443556973,0.2934235950309545
32,training,0.02655525505542755,0.10247194394469261,0.09124148474444294,1.1035189305080426,0.40577770702176863,0.2846083138416051
33,training,0.005904996767640114,0.04281306266784668,0.09124148474444294,1.1421372126338196,0.41671226129267913,0.2683708266805979
34,training,0.004036000929772854,0.013568131253123283,0.09124148474444294,1.2000716473116315,0.4322561846189075,0.2584540335219043
