11,test,0.04673565670384974,0.10046560446976562,-0.0381106829425462,-0.31743247756477044
12,test,0.05379093670619291,0.12144895147002222,-0.04519352582223289,-0.28734235120217577
13,test,0.053736125752389015,0.13030936126523995,-0.04614192458010951,-0.23834109154217892
30,test,0.1781201375241783,0.6429863744711065,-0.18132648281782587,-0.37700457792645437
74,test,0.0029126673241727298,2.3677113968267505,-0.5543234948453651,-0.17255400485778616
78,test,0.0015254524596129567,2.5083483024862376,-0.5833196068338957,-0.21420282890262696
79,test,0.00612280647256958,2.5479952198952094,-0.5929360088987101,-0.2334000349801137
81,test,0.0132784597678677,2.6314846750220613,-0.613034813547404,-0.2574130103990729
82,test,0.03297279752709555,2.695957575611862,-0.6280927502658218,-0.26110742749219495
83,test,0.04734895873677069,2.7674360921407426,-0.6454734712320154,-0.2644484281480518
89,test,0.040479027404161476,2.9520797198986437,-0.68982173849189,-0.17877909344852844
92,test,0.040479027404161476,3.063248885005722,-0.7074849540417424,-0.16695709077345472
93,test,0.040479027404161476,3.1241141634400624,-0.718856049008829,-0.16378060599642885
94,test,0.040479027404161476,3.1891931475527624,-0.7307100960151198,-0.1633923904394445
95,test,0.040479027404161476,3.248210489150801,-0.7420979235945846,-0.16024977590397024
99,test,0.040479027404161476,3.3831965493864886,-0.7679674512540782,-0.19085893377072308
100,test,0.040479027404161476,3.4154684862065054,-0.7750377692205767,-0.2113964044140219
107,test,0.040479027404161476,3.7015080352059813,-0.8312305038319334,-0.0690155294382001
110,test,0.040479027404161476,3.820747474915087,-0.8364031276163979,0.016113261359598136
112,test,0.040479027404161476,3.9020576196618153,-0.835396315395799,0.0507493045273261
123,test,0.040479027404161476,4.367858918210239,-0.8443145303267275,-0.1523684292531676
124,test,0.040479027404161476,4.390761483510158,-0.8482145513605945,-0.15228120188419803
126,test,0.040479027404161476,4.394515027271069,-0.8466773792156753,-0.12922020394797995
127,test,0.040479027404161476,4.408014392661657,-0.8459268674550744,-0.12548858219394446
128,test,0.040479027404161476,4.418915437132619,-0.8454483732671898,-0.1253837954937958
129,test,0.040479027404161476,4.423651851654679,-0.8451350644334354,-0.12630629839172466
130,test,0.040479027404161476,4.425042226923962,-0.8448438666879238,-0.12705536109861806
131,test,0.040479027404161476,4.425003301391237,-0.8445156375438156,-0.1278707275511712
132,test,0.040479027404161476,4.424415832113549,-0.8442353533475208,-0.1286582147726022
133,test,0.040479027404161476,4.423354789543638,-0.8439643417697935,-0.12953636926952675
134,test,0.040479027404161476,4.421898972155281,-0.8436743120845974,-0.13053839627904404
135,test,0.040479027404161476,4.420703894699604,-0.8434283208034716,-0.13133905772438706
136,test,0.040479027404161476,4.420006214196499,-0.843308849925937,-0.13176581184835612
137,test,0.040479027404161476,4.419743300818569,-0.8432640008554914,-0.13192823064099934
138,test,0.040479027404161476,4.419340165308991,-0.8431939264805817,-0.13216429486453685
139,test,0.040479027404161476,4.419030180377639,-0.8431389242938416,-0.13233346399566548
140,test,0.040479027404161476,4.418797197987288,-0.8430969653010264,-0.13245315722372472
141,test,0.040479027404161476,4.418654610768766,-0.8430705720857034,-0.13251891546871433
142,test,0.040479027404161476,4.418434771397497,-0.8430289949078511,-0.1326109274700507
143,test,0.040479027404161476,4.418302571791663,-0.8430034770968137,-0.1326619645976567
144,test,0.040479027404161476,4.418248928728699,-0.8429931330730378,-0.1326825555495035
145,test,0.040479027404161476,4.4181657449976806,-0.8429782374714498,-0.13272502477069031
146,test,0.040479027404161476,4.418092948879348,-0.8429642172741474,-0.13275277287449347
147,test,0.040479027404161476,4.418025913185556,-0.8429513506668042,-0.1327778229063406
148,test,0.040479027404161476,4.417968454019448,-0.8429403221462243,-0.13279929436220966
149,test,0.040479027404161476,4.4179301479087085,-0.842932969799171,-0.13281360866612232
150,test,0.040479027404161476,4.41789184179797,-0.8429256174521178,-0.13282792297003496
151,test,0.040479027404161476,4.417863112214916,-0.8429201031918279,-0.13283865869796946
152,test,0.040479027404161476,4.417834382631862,-0.8429145889315379,-0.132849394425904
153,test,0.040479027404161476,4.417824806104178,-0.8429127508447746,-0.1328529730018822
154,test,0.040479027404161476,4.417805653048808,-0.842909074671248,-0.1328601301538385
155,test,0.040479027404161476,4.417786499993439,-0.8429053984977213,-0.13286728730579483
156,test,0.040479027404161476,4.4177769234657545,-0.842903560410958,-0.132870865881773
157,test,0.040479027404161476,4.41776734693807,-0.8429017223241947,-0.13287444445775118
158,test,0.040479027404161476,4.417738617355016,-0.8428962080639048,-0.13288518018568568
159,test,0.040479027404161476,4.417738617355016,-0.8428962080639048,-0.13288518018568568
160,test,0.040479027404161476,4.417729040827331,-0.8428943699771414,-0.13288875876166384
