step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.2191389948129654,0.2772848326712846,0.0,0.00017775793842647082,0.000526969090566833,0.003204739293391456,dl
2,training,0.07439279556274414,0.13218288123607635,0.0,0.02294304952563899,0.0006124404139310583,0.003732405162246028,dl
3,training,0.02392701432108879,0.07962599396705627,0.0,0.06269295460758956,0.0009226052798000417,0.016620333841641962,dl
4,training,0.00250684330239892,0.037468135356903076,0.0,0.10216046208257702,0.0023616495068027894,0.0615525887102346,dl
5,training,0.002805404830724001,0.12980610132217407,0.0,0.1413850848772945,0.005884837600916168,0.12120925820736446,dl
6,training,0.010687666945159435,0.05712634325027466,0.0,0.18028452222741637,0.01211855164719953,0.19837227653338088,dl
7,training,0.017207514494657516,0.1727662682533264,0.036660091810610196,0.21838358554501974,0.021341921646631488,0.2757112578972365,dl
8,training,0.02283099666237831,0.24220826476812363,0.036660091810610196,0.2557581513307914,0.033425758448988166,0.34938029212107696,dl
9,training,0.004946758504956961,0.09244959056377411,0.036660091810610196,0.2742182922400351,0.040532161442466956,0.3849688840807577,dl
10,training,0.013154307380318642,0.16852642595767975,0.05572723242637636,0.3102652385537643,0.05640813238114217,0.44030459164803604,dl
11,training,0.033160872757434845,0.21317213773727417,0.05572723242637636,0.36322321241777256,0.08330080845289521,0.4963223819970758,dl
12,training,0.01655929908156395,0.15152502059936523,0.05572723242637636,0.3806091674202192,0.09290248497424296,0.5111540122078366,dl
13,training,0.021388115361332893,0.16660379245877266,0.05572723242637636,0.43227501683650643,0.12284667888839071,0.5371734539807504,dl
14,training,0.0492057278752327,0.18516410328447822,0.05572723242637636,0.4664176797139044,0.14346328946207557,0.5469105096491785,dl
15,training,0.039607807993888855,0.13772119767963886,0.05572723242637636,0.5005113980436972,0.1643436085684344,0.5520210894764536,dl
16,training,0.03270924836397171,0.14648393541574478,0.08267268099615581,0.5174451670715636,0.17481048273423594,0.5550821753500581,dl
17,training,0.024848289787769318,0.1872126813977957,0.08267268099615581,0.5513072354391944,0.19592710094228766,0.5585873740174949,dl
18,training,0.03148931264877319,0.18092537485063073,0.08267268099615581,0.5852230910161703,0.21715450985354035,0.5596079176953617,dl
19,training,0.038502223789691925,0.19695179257541895,0.08267268099615581,0.6358740884034961,0.24900099575043136,0.5611826785300422,dl
20,training,0.03772447258234024,0.18748583551496265,0.08267268099615581,0.6697774813917432,0.27026604056856246,0.5591334079106136,dl
21,training,0.024494843557476997,0.17776895873248577,0.08267268099615581,0.7036158417894376,0.29143647560760766,0.5583958208752603,dl
22,training,0.012124426662921906,0.19945437833666801,0.1363721063501442,0.737519339008055,0.3125370804152923,0.5542742611957604,nav
23,training,0.032393477857112885,0.20506418496370318,0.1363721063501442,0.7545431770295733,0.32305104229307824,0.5533959620398665,nav
24,training,0.025733185932040215,0.19296959415078163,0.1363721063501442,0.7878285613423996,0.34308746731725515,0.5220044199078638,nav
25,training,0.015878796577453613,0.10578496754169464,0.1363721063501442,0.8413938820109524,0.3713489796152493,0.4477610432011011,nav
26,training,0.026441888883709908,0.09374366700649261,0.1363721063501442,0.8779270636241836,0.38801690394094174,0.4100878146337185,nav
27,training,0.014491302892565727,0.08157404512166977,0.1363721063501442,0.896509438315876,0.39591689294356075,0.3935897599950496,nav
28,training,0.023817943409085274,0.0671621039509773,0.15362968726054071,0.933928790007873,0.41074633380342584,0.36202974188622533,nav
29,training,0.031051449477672577,0.0949326604604721,0.15362968726054071,0.9906979869740005,0.4308428289558025,0.3188957775779654,nav
30,training,0.026302406564354897,0.04823659360408783,0.15362968726054071,1.0290780864427445,0.4429574486401,0.29323140332359293,nav
31,training,0.023130901157855988,0.08374264277517796,0.15362968726054071,1.067389098929517,0.45412654263764124,0.2761824841019111,nav
32,training,0.018560461699962616,0.11941692233085632,0.15362968726054071,1.0867249181213803,0.4595373108967273,0.26942354741383107,nav
33,training,0.012945536524057388,0.08446725830435753,0.15362968726054071,1.1447582071187044,0.4750018460660501,0.2505264275556787,nav
