step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.12844900786876678,0.0035671293735503595,0.0,0.00017600618338455692,0.0005218418702597408,0.003172885242227906,dl
2,training,1.2506518032751046e-05,0.17933714389801025,0.0,0.013042790366929282,0.0005694112215572563,0.003466549568203904,dl
3,training,0.028778165578842163,0.14284339547157288,0.0,0.04615555506232208,0.0011191710041554247,0.038668157893791286,dl
4,training,0.031622759997844696,0.1145427823066712,0.0,0.0643546648068762,0.0021697362224398576,0.07973933449506772,dl
5,training,0.01530902087688446,0.09837114810943606,0.0,0.08348521912588923,0.0041623501549861094,0.12476675489779686,dl
6,training,0.005718759726732969,0.08571504056453708,0.0,0.12197162588049387,0.010513891179325037,0.1981918401799659,dl
7,training,0.002955238800495863,0.005646571516990689,0.0,0.14124124781557723,0.014683945327619618,0.22654863128247626,dl
8,training,0.00798094179481268,0.09191683679819107,0.07391019740949702,0.179697996703699,0.024574873514685423,0.27529752079378245,dl
9,training,0.017809094861149788,0.07101638615131378,0.07391019740949702,0.2175280283044022,0.036146583621917396,0.31605823626109447,dl
10,training,0.023928286507725716,0.10902753844857216,0.07391019740949702,0.255082197450361,0.0490663307809069,0.34566050675804194,dl
11,training,0.023492582142353058,0.12344738468527794,0.07391019740949702,0.2924871258637818,0.06312286261349231,0.37410706907754976,dl
12,training,0.011940103024244308,0.11396449431777,0.07391019740949702,0.3290930142840781,0.07812219128300907,0.40329000690737865,dl
13,training,0.018495257943868637,0.13632985763251781,0.07391019740949702,0.3655120605109648,0.09427861013064974,0.4315658360171832,dl
14,training,0.022196393460035324,0.1897195279598236,0.07648898528723669,0.40150009215273125,0.11137877788172199,0.4547445704750394,dl
15,training,0.029265083372592926,0.1409737765789032,0.07648898528723669,0.436946060220627,0.12920021256157924,0.47589839658067806,dl
16,training,0.01812475174665451,0.13348892331123352,0.07648898528723669,0.4722686739010889,0.14774575955767835,0.48964215989899357,dl
17,training,0.03467594459652901,0.13079498335719109,0.07648898528723669,0.507418532125735,0.16660730291591677,0.49431431164579354,dl
18,training,0.03076178953051567,0.062007695436477675,0.07648898528723669,0.5425901122594149,0.18561344448018008,0.4951439237998307,dl
19,training,0.03390324488282204,0.08205319941043854,0.07648898528723669,0.577816961246156,0.20455359878997645,0.4898849089200123,dl
20,training,0.02927268296480179,0.10397823154926297,0.11428956489301875,0.6130986927539085,0.22320261303122932,0.48209949048669876,nav
21,training,0.020348908379673958,0.12019213661551476,0.11428956489301875,0.6477043115988035,0.24113550555413135,0.4680545335606777,nav
22,training,0.008216746151447296,0.11959627270698547,0.11428956489301875,0.6837900011550214,0.25866386166128735,0.4361062640816396,nav
23,training,0.023685630410909653,0.09837153553962705,0.11428956489301875,0.7204752243557074,0.2750864581147555,0.40565967431852085,nav
24,training,0.028666317462921143,0.13084367476403713,0.11428956489301875,0.7390788724927901,0.2829254410823498,0.3923570433245099,nav
