step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.1494292914867401,0.13517388701438904,0.0,0.00017894118475245135,0.0005304324815816695,0.0032262565636509183,dl
2,training,0.018442276865243912,0.028453797101974487,0.0,0.021953745768469417,0.0006142725671077922,0.004003294453896605,dl
3,training,0.0007003712235018611,0.08007124066352844,0.0,0.05878047217948698,0.001252924035684999,0.03809137503951808,dl
4,training,0.012406007386744022,0.11822649836540222,0.0,0.07749023635833305,0.0022596558406471467,0.06883616648272746,dl
5,training,0.017594298347830772,0.13561156392097473,0.0,0.11631427706542105,0.006579443544937843,0.15433143030260382,dl
6,training,0.009088178165256977,0.04403099417686457,0.0,0.13557093916572238,0.009992644811182057,0.19549966214659933,dl
7,training,0.004251832142472267,0.09169565141201019,0.0,0.15478669306664938,0.014196241279765,0.23431795406686134,dl
8,training,0.0028939521871507168,0.06369432806968686,0.06482209869621809,0.1739578106465118,0.01911104193137502,0.2681044190541357,dl
9,training,0.005082199349999428,0.12155267596244812,0.06482209869621809,0.21179083010798852,0.03064806709554402,0.3220150701107901,dl
10,training,0.014390280470252037,0.11469130218029022,0.06482209869621809,0.2490179582802218,0.04396498787809072,0.3641323563584706,dl
11,training,0.029550442472100258,0.14562764763832092,0.06482209869621809,0.28603727418687913,0.058849599977682666,0.3979865613652409,dl
12,training,0.007996070198714733,0.135017906781286,0.06482209869621809,0.32232404259081543,0.0747236101905638,0.4270275943651233,dl
13,training,0.008202169090509415,0.0856257239356637,0.06482209869621809,0.35829970100099673,0.09171777697729773,0.4547274175946817,dl
14,training,0.013809191063046455,0.09042783454060556,0.0709277313975418,0.3940210180380593,0.10961592663648707,0.47201904056693783,dl
15,training,0.01739128679037094,0.08859756775200367,0.0709277313975418,0.4292400265147161,0.12786114579899888,0.4816768454200692,dl
16,training,0.0085650235414505,0.1113667283207178,0.0709277313975418,0.4646358622195381,0.14644383846515233,0.48340640272907126,dl
17,training,0.012567002326250076,0.12463885545730591,0.0709277313975418,0.500015478967463,0.16499163540763212,0.4822781602051129,dl
18,training,0.009918039664626122,0.07443965598940849,0.0709277313975418,0.5354193771066907,0.18352472017482038,0.4816584974961286,dl
19,training,0.01712753437459469,0.03151020407676697,0.0709277313975418,0.5709068388973884,0.20201362487347732,0.47804512558228857,dl
20,training,0.004613179713487625,0.021586097776889787,0.10613628290911346,0.6063199281253242,0.22016496537523184,0.46695679954341784,nav
21,training,0.017308451235294342,0.013999082148075104,0.10613628290911346,0.6424146207000975,0.23791647746984768,0.4452293338226883,nav
22,training,0.023059025406837463,0.02615664899349214,0.10613628290911346,0.6788198906521112,0.25471305521539334,0.41948493183328717,nav
23,training,0.009620124474167824,0.030786134302616106,0.10613628290911346,0.7156264948725084,0.2706066094520378,0.3955487036599271,nav
24,training,0.007996942847967148,0.01796109974384308,0.10613628290911346,0.7530309262384522,0.28571320064292527,0.37241872068467935,nav
25,training,0.012385081499814987,0.06956013478338718,0.10613628290911346,0.7903611321307946,0.2998913773828054,0.3549139170738618,nav
26,training,0.009499028325080872,0.0790413785725832,0.10613628290911346,0.8281263668938077,0.3135529423620605,0.33890705392644416,nav
27,training,0.010721780359745026,0.049092084169387804,0.09997102669229507,0.8660896439337018,0.32661689603389193,0.3246655610330454,nav
28,training,0.0023972836788743734,0.055670274421572685,0.09997102669229507,0.9040575300699851,0.33908159403968646,0.3094199517907071,nav
29,training,0.01052201259881258,0.03303702734410763,0.09997102669229507,0.9424260372108092,0.35109881027090734,0.30044156489556234,nav
30,training,0.006566953845322132,0.06660126708447933,0.09997102669229507,0.9805408156846663,0.3628382728392865,0.29655684066994226,nav
31,training,0.0038642073050141335,0.10476503148674965,0.09997102669229507,1.018874751368345,0.37440035433608826,0.28831459946795757,nav
32,training,0.0029075266793370247,0.06062678643502295,0.06636595143975127,1.0573719332786626,0.3856497104328207,0.2810639436857171,nav
33,training,0.0024845171719789505,0.03225660976022482,0.06636595143975127,1.0957064902836986,0.39662480450827414,0.2775786303096682,nav
34,training,0.009839337319135666,0.0031356569379568135,0.06636595143975127,1.1342886468996434,0.40757714718369675,0.2751622592258729,nav
35,training,0.003366973251104355,0.03242936357855796,0.06636595143975127,1.1726985017552687,0.4184914126724873,0.279355051235591,nav
36,training,0.0029151118360459805,0.08313186815939844,0.06636595143975127,1.210994439903528,0.4296245811765799,0.2870068238024249,nav
37,training,0.0017298683524131775,0.03659085929393768,0.06636595143975127,1.2494282738442148,0.44104472779316933,0.289593341389665,nav
38,training,0.001306355930864811,0.038238175213336945,0.05271709289595079,1.2875956640891792,0.452441502295035,0.28979958172408593,nav
39,training,0.0013655823422595859,0.056980427354574203,0.05271709289595079,1.3260364386505012,0.46380203200655673,0.2843995811794434,nav
40,training,0.0023442076053470373,0.008305265568196775,0.05271709289595079,1.3644914926147504,0.4750374037835305,0.2875238473910555,nav
41,training,0.0025236483197659254,0.00920830760151148,0.05271709289595079,1.4026909625002144,0.486435884004293,0.2893781643483985,nav
42,training,0.0034469268284738064,0.03494485281407833,0.05271709289595079,1.4411829122816409,0.4978375252804137,0.28665691766684936,nav
43,training,0.0034701330587267876,0.031022293493151658,0.05271709289595079,1.479467186209639,0.5090690464045496,0.28207738065724774,nav
44,training,0.0020798328332602978,0.07404842041432858,0.019280351989297086,1.5179632144627184,0.5200794605749951,0.2749746932950746,dl
45,training,0.0014024225529283285,0.10148891061544418,0.019280351989297086,1.5564909476602429,0.530940751088646,0.2751966560096646,dl
46,training,0.0011762547073885798,0.09614530205726624,0.019280351989297086,1.5948381739072592,0.5417994275263645,0.2765897456372242,dl
47,training,0.0021344360429793596,0.08444856479763983,0.019280351989297086,1.6334055829742564,0.5527677325222562,0.2769783002882517,dl
48,training,0.002249722834676504,0.10685962624847889,0.019280351989297086,1.6717706670990944,0.5636804974741536,0.27602619991463917,dl
49,training,0.0027755002956837416,0.1291481964290142,0.019280351989297086,1.7102034860104323,0.5745664908281368,0.27595659952591933,dl
50,training,0.002866968046873808,0.14809303916990754,0.01029623816848418,1.7487352011711244,0.5854951443553549,0.2775987962988167,dl
51,training,0.0021644728258252144,0.2147611919790506,0.01029623816848418,1.7678940735576572,0.5909745356718342,0.27864100270313313,dl
52,training,0.0015829760814085603,0.21884406916797164,0.01029623816848418,1.8255261124232876,0.6075575040469195,0.2817765516066574,dl
53,training,0.003661699127405882,0.20019134506583214,0.01029623816848418,1.8638708826377988,0.6187325236796186,0.28492693036544203,dl
54,training,0.002600580919533968,0.2117511220276356,0.01029623816848418,1.9021573802749145,0.6299569368183645,0.28477852127442294,dl
55,training,0.002393506933003664,0.19887610897421834,0.01029623816848418,1.9406857665908455,0.6411982707365979,0.2827675158094956,dl
56,training,0.001829642103984952,0.21492213010787964,0.04208862248206705,1.9790097164100382,0.6522834011553917,0.2782082025146725,dl
57,training,0.005055716261267662,0.20155279338359833,0.04208862248206705,2.017578607204341,0.6631293187399037,0.26944912789895153,dl
58,training,0.0016621615504845977,0.2297507300972939,0.04208862248206705,2.056234544856947,0.6736321502236262,0.26101096146983427,dl
59,training,0.009501765482127666,0.23912616819143295,0.04208862248206705,2.094801411763715,0.6837816671530067,0.2536772539826672,dl
60,training,0.006973344832658768,0.2549072839319706,0.04208862248206705,2.1336889748266348,0.693715424007959,0.24659489705025706,dl
61,training,0.009465932846069336,0.24774962104856968,0.04208862248206705,2.172389963736085,0.7033988866684588,0.24322911473269038,dl
62,training,0.014229468069970608,0.2656800039112568,0.07992922652118585,2.21121791937925,0.7129497554289644,0.238926171214447,dl
63,training,0.00862058624625206,0.23867133632302287,0.07992922652118585,2.250100623309161,0.7223774309151612,0.23748914244310645,dl
64,training,0.005860801320523024,0.25173429772257805,0.07992922652118585,2.288866300417763,0.7317457757762627,0.23627178745841235,dl
65,training,0.0032250965014100075,0.3051023054867983,0.07992922652118585,2.327814014969268,0.7411084700935925,0.2357714100553264,dl
66,training,0.006001124158501625,0.31869920715689654,0.07992922652118585,2.3665913322375487,0.7504884193669755,0.23876960768589792,dl
67,training,0.01114699337631464,0.3174726124852895,0.07992922652118585,2.405341329849902,0.7599717559784155,0.2411648639103378,dl
68,training,0.003045690478757024,0.3200660366564989,0.12933617343225995,2.4248052389126102,0.7647681224082733,0.2420138829939067,nav
69,training,0.0039207665249705315,0.36287648044526577,0.12933617343225995,2.482169382784695,0.7787042305214398,0.2125433877846884,nav
70,training,0.002723796758800745,0.34352689981460577,0.12933617343225995,2.502041345746043,0.782659764050026,0.17897611151871912,nav
71,training,0.0020467997528612614,0.3950176388025284,0.12933617343225995,2.5421062330775426,0.788513082332988,0.11284800169637167,nav
72,training,0.0536821112036705,0.4877578169107437,0.12933617343225995,2.6022394956362906,0.792918256002472,0.03803220341699489,nav
73,training,0.012065731920301914,0.43434037268161774,0.14621546264480478,2.642389331495097,0.7935424809881215,-0.006413295792587791,nav
74,training,0.015047860331833363,0.3445824533700943,0.14621546264480478,2.6827391905228994,0.7924559868751689,-0.04631147134241804,nav
75,training,0.007167489733546972,0.28036632388830185,0.14621546264480478,2.722875216967757,0.7899051158056507,-0.07675090841259176,nav
76,training,0.01949790120124817,0.20341575145721436,0.14621546264480478,2.7627026335999623,0.7864573810241204,-0.09591548444945973,nav
