step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.05366971343755722,0.061035364866256714,0.0,0.00017869352028616892,0.0005297075521614463,0.003221752730270177
2,training,0.00672649871557951,0.18692907691001892,0.0,0.03493117307355621,0.0007719629219556323,0.019001624963181057
3,training,0.030115138739347458,0.12361782789230347,0.0,0.07334387409072834,0.002443399222090772,0.07097848804093608
4,training,0.025619802996516228,0.10785949230194092,0.0,0.13199161675830026,0.00939685138696868,0.16625811693964562
5,training,0.004318641033023596,0.11880163848400116,0.0,0.17085371122476173,0.01701890415046633,0.21912772439251246
6,training,0.01217555534094572,0.040648773312568665,0.053349336577673205,0.1900638367843993,0.021550220617326702,0.24457647580233363
7,training,0.018102308735251427,0.05032739788293836,0.053349336577673205,0.22806877656538954,0.03199651283258259,0.28711396365855335
8,training,0.017931433394551277,0.051253661513328566,0.053349336577673205,0.2660764246826528,0.04382091222948708,0.3148254957893425
9,training,0.007242653518915176,0.13158032298088074,0.053349336577673205,0.28509512804612713,0.05012530905176335,0.32588137889660274
10,training,0.016911663115024567,0.08814395219087602,0.053349336577673205,0.32261966631175576,0.06318432191679936,0.3422646281042163
11,training,0.01090701762586832,0.04162992537021637,0.053349336577673205,0.36012005547465975,0.07680993398551751,0.3558472888474217
12,training,0.009767752140760422,0.04154894128441812,0.0451106050124594,0.39754423660364174,0.09101060214817873,0.3696400334778581
13,training,0.013393165543675423,0.12442306883167475,0.0451106050124594,0.4344450673378837,0.1056200803633278,0.38508345598672766
14,training,0.01320246048271656,0.10030677961185575,0.0451106050124594,0.47058446758211936,0.12056665530148691,0.39280847003489394
15,training,0.013100383803248405,0.1438282006420195,0.0451106050124594,0.5074785791954209,0.1358346000009197,0.3918904066434667
16,training,0.0053031425923109055,0.004334743134677414,0.0451106050124594,0.5443713877961561,0.1510928048625742,0.39276600122906563
17,training,0.011510390788316727,0.0182535108178854,0.0451106050124594,0.5814229074359608,0.16648004065680952,0.39486034568150025
18,training,0.005384780000895262,0.024510975927114487,0.05142710422906436,0.6181123300094626,0.18185295398001164,0.39841125623367807
