step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.1366467922925949,0.15278871357440954,0.0,0.00017684076189238788,0.0005242845709292218,0.003188061057190457,dl
2,training,0.023430241271853447,0.015224277973175049,0.0,0.016842097170544048,0.000587533961348435,0.0035785949131036626,dl
3,training,0.00039624248165637255,0.08312356472015381,0.0,0.05354745152683103,0.0010357908800957046,0.028101165743984066,dl
4,training,0.015172257088124752,0.17055183649063116,0.0,0.09209752737709785,0.003416601436924162,0.10179043716704951,dl
5,training,0.02473965846002102,0.165936216711998,0.0,0.13081404812286615,0.009121001821011394,0.19201571989035357,dl
6,training,0.02009541727602482,0.161153644323349,0.0,0.14996214502851968,0.013296652090052163,0.23651000327248492,dl
7,training,0.014448614791035652,0.1868704855442047,0.05651381445285771,0.20657190823852598,0.030364505801088505,0.3480438076530873,dl
8,training,0.02159689925611019,0.11336161009967327,0.05651381445285771,0.22488635064411583,0.03735135267891296,0.3792298413153317,dl
9,training,0.034449659287929535,0.08714509755373001,0.05651381445285771,0.26098586231842724,0.05285810158252856,0.4262630653700104,dl
10,training,0.023047886788845062,0.09593629091978073,0.05651381445285771,0.2971005192584347,0.06980871506437622,0.44849263723029464,dl
11,training,0.02224864810705185,0.09442970529198647,0.05651381445285771,0.3327147213674387,0.08736097952788845,0.46749334241354396,dl
12,training,0.020262092351913452,0.08348395675420761,0.0702527793553068,0.38583083240752764,0.11498636455369693,0.48804942199297924,dl
13,training,0.043261557817459106,0.08617338351905346,0.0702527793553068,0.40340116759583333,0.12436897613300404,0.49104851175953507,dl
14,training,0.024197205901145935,0.07517721876502036,0.0702527793553068,0.43857350061655365,0.14323311344145556,0.4913644760404298,dl
15,training,0.020330263301730156,0.044737234711647034,0.0702527793553068,0.4739118342007717,0.16202798703069032,0.4849123455103772,dl
16,training,0.016344353556632996,0.05825887620449066,0.0702527793553068,0.5092908407463996,0.18051368558132716,0.47822571879010184,dl
17,training,0.007260448765009642,0.06725604832172394,0.0702527793553068,0.5449496054501395,0.19884141475622563,0.4705566968269494,dl
18,training,0.018496233969926834,0.05522768944501878,0.09803892060084682,0.5807290201511137,0.2167961703588393,0.4594378966049824,dl
19,training,0.008835419081151485,0.06788544356822968,0.09803892060084682,0.6166095364278146,0.23434093186128416,0.4495589965930281,dl
20,training,0.015895947813987732,0.03237619251012802,0.09803892060084682,0.6528643306296233,0.2515891105157321,0.4377589472385773,dl
21,training,0.012535355985164642,0.030551001429557814,0.09803892060084682,0.7073614185772049,0.2765015535878227,0.41998762483797286,dl
22,training,0.008652525022625923,0.02622850239276886,0.09803892060084682,0.7441895152516139,0.2926701786999646,0.40671807452079345,dl
23,training,0.020938951522111893,0.033951856195926666,0.09803892060084682,0.7626039862745394,0.30051512633634037,0.39861017932766635,dl
24,training,0.01383974775671959,0.0005815401673316817,0.10704096770645743,0.8181769300725279,0.32319457324549394,0.3763511841758558,nav
25,training,0.013904438354074955,0.0028342939913272858,0.10704096770645743,0.8369447960005376,0.3305334810264782,0.36942992931959084,nav
26,training,0.005504102911800146,0.06758657842874526,0.10704096770645743,0.8743013934288234,0.3447289605168062,0.3578900488512553,nav
27,training,0.012270776554942131,0.08903416991233826,0.10704096770645743,0.9308654654223977,0.36533241973547315,0.33894530326675315,nav
28,training,0.008108686655759811,0.053838266059756286,0.10704096770645743,0.9687072063012534,0.3783480374259891,0.32372759315829036,nav
29,training,0.0045637511648237705,0.052107879891991615,0.10704096770645743,0.9876531894108652,0.38463636229521897,0.31825009067474574,nav
30,training,0.008773811161518097,0.09671701118350029,0.09059384148418129,1.0258201062805816,0.39706029954784516,0.3113479034507,nav
31,training,0.005749545060098171,0.13525494560599327,0.09059384148418129,1.0829623122553085,0.41517005926226763,0.30166595550690783,nav
32,training,0.004306581802666187,0.14347316697239876,0.09059384148418129,1.1020939445335347,0.4210821949338194,0.29722829297554704,nav
33,training,0.0037759849801659584,0.07073872163891792,0.09059384148418129,1.1405818899058446,0.4326653908949854,0.28732703286071537,nav
34,training,0.006200646050274372,0.02694045566022396,0.09059384148418129,1.1980639851449126,0.4493388192776811,0.2796830421794618,nav
35,training,0.003121409099549055,0.011546332389116287,0.09059384148418129,1.2365774021855693,0.46049982060724276,0.2853903495993031,nav
36,training,0.0037177898921072483,0.06560439243912697,0.05747359543121998,1.2747060437850348,0.47186451059789497,0.29310225139154966,nav
37,training,0.00385983451269567,0.08579332381486893,0.05747359543121998,1.2938100793687966,0.4776509898958433,0.29369461226892507,nav
38,training,0.0023478753864765167,0.09218362346291542,0.05747359543121998,1.3514261906365783,0.49487702260926797,0.28592899697454405,nav
39,training,0.0013523097150027752,0.07468243688344955,0.05747359543121998,1.370562670146909,0.5004540636078701,0.2807587390951248,nav
40,training,0.001357750385068357,0.03210117295384407,0.05747359543121998,1.4285675668135958,0.5165648182514772,0.2605429281769149,nav
41,training,0.0017729928949847817,0.07271265424787998,0.05747359543121998,1.4478991021690564,0.5216754338952981,0.25683590927706057,nav
42,training,0.0040503013879060745,0.13111473992466927,0.036029366070424326,1.5059406615714341,0.5366361025931039,0.24710926091837296,dl
43,training,0.0005939757102169096,0.11944891512393951,0.036029366070424326,1.5442367993305977,0.5465211907002906,0.2629877592192703,dl
44,training,0.005954857915639877,0.14487344771623611,0.036029366070424326,1.5633811171858232,0.5517532974018574,0.26956567100900286,dl
45,training,0.0044329105876386166,0.10973250865936279,0.036029366070424326,1.620975678378441,0.5681846677760958,0.28540110276335745,dl
46,training,0.003999415319412947,0.11299465782940388,0.036029366070424326,1.6401371058683132,0.5738481005834453,0.28835872766870574,dl
47,training,0.0040293121710419655,0.13307352364063263,0.008523253879639238,1.6974914171677258,0.590843497498025,0.2856575454954246,dl
48,training,0.0011345184175297618,0.139779856428504,0.008523253879639238,1.7167563535541537,0.5964818840670743,0.28342481635201366,dl
49,training,0.00542079284787178,0.12482026219367978,0.008523253879639238,1.755199298266019,0.607601996783736,0.2796341363141379,dl
50,training,0.00292761973105371,0.14119119197130203,0.008523253879639238,1.793592322344215,0.6185126648539574,0.27351280314522775,dl
51,training,0.0043146638199687,0.14466578327119353,0.008523253879639238,1.8322886476619527,0.6292274555367438,0.26689361676598583,dl
52,training,0.00546248909085989,0.16943259723484516,0.008523253879639238,1.8900647828535948,0.6448053375511938,0.2592440343573591,dl
53,training,0.0042292396537959576,0.1935670468956232,0.02598679409795433,1.9288581159037241,0.6550144997937356,0.2559678673433916,dl
54,training,0.005001908168196678,0.2534933239221573,0.02598679409795433,1.9481491166275282,0.6600709855886501,0.2567749079086466,dl
55,training,0.004755151458084583,0.27888884209096426,0.02598679409795433,1.9866918113159613,0.6702287377282127,0.25814673479732525,dl
56,training,0.003000764874741435,0.2775110099464655,0.02598679409795433,2.0254288532510833,0.6804963151192918,0.26052087707886257,dl
57,training,0.007987180724740028,0.2856600172817707,0.02598679409795433,2.083131483259002,0.6960951115542048,0.2661921977242267,dl
58,training,0.0048789167776703835,0.30178680457174784,0.02598679409795433,2.1024251394315083,0.7013683649773133,0.2671316469717558,dl
59,training,0.003512241644784808,0.3004701752215624,0.07637422212921105,2.160234364474605,0.7172877680197359,0.27021206976051604,dl
60,training,0.0031272233463823795,0.32499648444354534,0.07637422212921105,2.1794381633088338,0.7226134922658598,0.27037612286547386,dl
61,training,0.010204038582742214,0.32315411791205406,0.07637422212921105,2.2180311000031896,0.7333165526258507,0.27066893700488565,dl
62,training,0.0013673934154212475,0.30701929330825806,0.07637422212921105,2.256506233919766,0.744041858412111,0.2729583896844204,dl
63,training,0.01771068200469017,0.31693525239825254,0.07637422212921105,2.314197675175575,0.7602657643063473,0.27568232711015944,dl
64,training,0.013838045299053192,0.3024121597409249,0.07637422212921105,2.333492489839696,0.7657361672139268,0.27696939503283075,dl
65,training,0.020092329010367393,0.2967058140784502,0.07637422212921105,2.371796881918371,0.7766896416368997,0.278258434054822,dl
66,training,0.019044402986764908,0.29678174108266825,0.14027214332836063,2.4296592766883864,0.7930182297745644,0.2705809028703223,nav
67,training,0.010769212618470192,0.3392098471522331,0.14027214332836063,2.4487302865446123,0.7982829050989042,0.26433235487014084,nav
68,training,0.009766305796802044,0.2860705628991127,0.14027214332836063,2.48836485451374,0.8077010867981166,0.19387317385226455,nav
69,training,0.011342490091919899,0.31414787098765373,0.14027214332836063,2.5286504970607484,0.8139738870645289,0.11955090355548038,nav
70,training,0.012187374755740166,0.3711180835962296,0.14027214332836063,2.569028738934675,0.8175739661141818,0.05874018419620564,nav
71,training,0.01798807829618454,0.3225657194852829,0.17170241420916812,2.609439023599029,0.8187755325054518,0.0016115537774774652,nav
72,training,0.007879762910306454,0.25732285529375076,0.17170241420916812,2.6496801034792523,0.8178156490874858,-0.046748083196939086,nav
73,training,0.011883226223289967,0.2371794357895851,0.17170241420916812,2.7098807194624217,0.8134130733797281,-0.09229354206041768,nav
74,training,0.0356595516204834,0.20031119883060455,0.17170241420916812,2.729760817534971,0.8114685232616676,-0.10264622403204089,nav
75,training,0.00399613194167614,0.1024899035692215,0.16813003013961905,2.7895796832983195,0.8045196237681068,-0.127261472793596,nav
76,training,0.015563169494271278,0.016131773591041565,0.16813003013961905,2.8094374704294407,0.8019207427059057,-0.13254922436580466,nav
77,training,0.004683003760874271,0.0349481962621212,0.16813003013961905,2.8489377459853267,0.7964576820108487,-0.14222872469683967,nav
78,training,0.03612795099616051,0.10594762489199638,0.16813003013961905,2.9083705795848402,0.7876756219902792,-0.14926021616228907,nav
79,training,0.009503146633505821,0.06720908172428608,0.16813003013961905,2.928147376667486,0.7846788289465472,-0.15293383821714535,nav
80,training,0.0018343839328736067,0.047218676656484604,0.16813003013961905,2.9675956639530097,0.7783461960622567,-0.16493847419013774,nav
81,training,0.009680304676294327,0.06815669406205416,0.16813003013961905,3.007107316337069,0.7716141795849428,-0.17012275662431986,nav
82,training,0.007889139465987682,0.025125328451395035,0.1290818526957287,3.0463820832748345,0.7648961254876695,-0.1693548831866532,nav
83,training,0.008242337964475155,0.010599840432405475,0.1290818526957287,3.1055112713057533,0.7549112195293841,-0.1641557038183204,nav
84,training,0.004789086990058422,0.055279236286878586,0.1290818526957287,3.1448300996576926,0.7485320648814647,-0.15881586356765248,nav
85,training,0.007273866795003414,0.033544594421982765,0.1290818526957287,3.164535166289854,0.7454029713021385,-0.15583993135906787,nav
86,training,0.0036810121964663267,0.013080360367894166,0.1290818526957287,3.204063510520008,0.739350487667263,-0.14771910567276703,nav
87,training,0.0032463509123772383,0.006871894001960754,0.1290818526957287,3.243455631181789,0.7336878389789206,-0.13934596085214396,nav
88,training,0.008303649723529816,0.04539604298770428,0.08292193778820049,3.302877674811801,0.7256797432920254,-0.12806138249388646,nav
89,training,0.0018206911627203226,0.005878617987036705,0.08292193778820049,3.3226738400881812,0.7231737885598587,-0.1238174330056365,nav
90,training,0.0012174451258033514,0.0038220658898353577,0.08292193778820049,3.3621555459215564,0.7183770846332131,-0.11888300838364015,nav
91,training,0.000890458351932466,0.018719170242547982,0.08292193778820049,3.4019235666756162,0.7137465916574408,-0.11181637475812294,nav
92,training,0.002180531620979309,0.0202660970389843,0.08292193778820049,3.4415278189557874,0.7095120301116307,-0.10248597538678442,nav
93,training,0.0013724092859774828,0.021781971678137783,0.05654718077388925,3.5011738440313644,0.703685327159012,-0.09225195269940932,nav
94,training,0.0016102580120787024,0.009221410378813747,0.05654718077388925,3.5210820345070566,0.701880236526362,-0.0887372622415912,nav
95,training,0.0024813066702336073,0.005919536575675004,0.05654718077388925,3.5607063121012907,0.6984651387473274,-0.08406129246364467,nav
96,training,0.0015619017649441957,0.015118736773729324,0.05654718077388925,3.6205853645401467,0.6936518458645349,-0.0755600026522534,nav
97,training,0.0007419454632326961,0.019473271444439885,0.05654718077388925,3.640425456805316,0.6921879684702931,-0.07290178289779993,nav
98,training,0.0012107472866773605,0.01840190403163433,0.05654718077388925,3.7001558434044504,0.6880071442662854,-0.06641579786223951,nav
99,training,0.0014067641459405422,0.0025418847799301113,0.05654718077388925,3.7201826185320033,0.6866996472162028,-0.06340173730881453,nav
100,training,0.0024198670871555805,0.03355485759675503,0.038807250683520894,3.7599133402347475,0.6843147294072977,-0.05767546816973382,dl
101,training,0.0018459351267665625,0.011817395687103271,0.038807250683520894,3.7998142065230427,0.6821206241295906,-0.051010378177479755,dl
102,training,0.0007038592593744397,0.022466319613158703,0.038807250683520894,3.839835801950993,0.6802530281689105,-0.042809593132637484,dl
103,training,0.0009313029004260898,0.002602233551442623,0.038807250683520894,3.87960713205223,0.6786375679895504,-0.04062826779028807,dl
104,training,0.00047299472498707473,0.033181955106556416,0.038807250683520894,3.9396969235577943,0.6761914949614642,-0.03869938102843871,dl
105,training,0.0017428037244826555,0.00881525594741106,0.038807250683520894,3.959515324046961,0.6754519219219894,-0.036030294143548754,dl
106,training,0.0010279982816427946,0.02425709180533886,0.01894892394242904,4.019471511255646,0.6735181062798521,-0.030864374272040803,dl
107,training,0.0016158303478732705,0.0062135132029652596,0.01894892394242904,4.059431699385724,0.672262699805678,-0.032571191207557186,dl
108,training,0.0015925046755000949,0.007531674578785896,0.01894892394242904,4.079344867451671,0.6716105289473443,-0.032616146217202914,dl
109,training,0.0020021386444568634,0.02537448238581419,0.01894892394242904,4.139453591342029,0.6697115592052941,-0.030427839618375353,dl
110,training,0.0002893703058362007,0.02116187009960413,0.01894892394242904,4.179279965259741,0.6684877516593702,-0.03186399258468419,dl
111,training,0.0009368309401907027,0.01968316826969385,0.005483850758699285,4.219306523154289,0.6671755000660344,-0.03395409485237422,dl
112,training,0.002056143945083022,0.03862432390451431,0.005483850758699285,4.23939465908768,0.6664818965722651,-0.03467622256431126,dl
113,training,0.002389519475400448,0.010374052450060844,0.005483850758699285,4.299193197942485,0.6643074411302368,-0.03915293905307709,dl
114,training,0.0014699083985760808,0.016026290133595467,0.005483850758699285,4.31922582135567,0.6635074820840567,-0.040331669835662,dl
115,training,0.000914693926461041,0.029556494206190116,0.005483850758699285,4.359257994784375,0.6619312850150236,-0.03870410032725211,dl
116,training,0.0002251254627481103,0.015151513740420341,0.005483850758699285,4.419084340571079,0.6596478694536939,-0.03795647282816244,dl
117,training,0.00031936870072968304,0.00833682157099247,0.005483850758699285,4.439154438584796,0.6588898874246603,-0.037210609220953976,dl
118,training,0.0007838663877919316,0.018217746168375015,0.01606875361838047,4.478988400078345,0.6574655923000127,-0.033787603735219045,dl
119,training,0.0004378870944492519,0.0009073875844478677,0.01606875361838047,4.518880119564916,0.6562433912916469,-0.02635426833848275,dl
120,training,0.00040469731902703643,0.03872745204716921,0.01606875361838047,4.558982749568068,0.6553572763762128,-0.017745744968332203,dl
121,training,0.001873822882771492,0.0428110989741981,0.01606875361838047,4.618703525841122,0.6546554060106987,-0.004935839168323449,dl
122,training,0.00012317538494244218,0.044271741062402725,0.01606875361838047,4.658810023994703,0.6546319317508212,0.004773937372428129,dl
123,training,0.0003790321643464267,0.03050927072763443,0.01631728537890857,4.698575435151073,0.6549997676107422,0.01347728148233986,dl
124,training,0.00028820292209275067,0.041724879294633865,0.01631728537890857,4.718538432264016,0.655310554600236,0.017136834020571874,dl
125,training,0.0003826588508673012,0.010619381442666054,0.01631728537890857,4.778535201193758,0.6566057702572138,0.026234455535865953,dl
126,training,0.0005948804318904877,0.03448443301022053,0.01631728537890857,4.818395768518813,0.6576539807451109,0.024373360999538924,dl
127,training,0.00017780081543605775,0.007102943956851959,0.01631728537890857,4.858598470176466,0.6584865184748786,0.016120391278982554,dl
128,training,0.0009524673223495483,0.014829372987151146,0.01631728537890857,4.878624092553993,0.6587696789340405,0.013142713411036844,dl
129,training,0.000499397050589323,0.05855437181890011,0.01631728537890857,4.918498774133094,0.6592560480896933,0.011735841435732787,dl
130,training,0.0009652534499764442,0.04238079395145178,0.020729542171655825,4.9785633169351255,0.6601294043547657,0.020577969611503426,dl
131,training,0.0025686987210065126,0.041451411321759224,0.020729542171655825,4.998429820029769,0.6605850182611352,0.024618898062715108,dl
132,training,0.0007391127874143422,0.0196873527020216,0.020729542171655825,5.038345832561348,0.6616969438071154,0.03030036671825266,dl
133,training,0.001954375533387065,0.01610038429498673,0.020729542171655825,5.098300369578354,0.6636102170507164,0.03218671373572462,dl
134,training,0.000646815518848598,0.03891683369874954,0.020729542171655825,5.1182247253764945,0.6642526427755808,0.031198211313919845,dl
135,training,0.00388352875597775,0.05010562762618065,0.020729542171655825,5.15837248655941,0.6653209885877346,0.020943244771300305,dl
136,training,0.0007240793202072382,0.01849682256579399,0.00883581678589296,5.198414875367914,0.6659068817992332,0.008140210457581534,dl
137,training,0.0032319219317287207,0.04096236638724804,0.00883581678589296,5.238382473376997,0.6659970616892268,-0.0017288193054412516,dl
138,training,0.0038723614998161793,0.06925666891038418,0.00883581678589296,5.298482731611515,0.6657554122581334,-0.004283053414555828,dl
139,training,0.00035387612297199667,0.00948452390730381,0.00883581678589296,5.33839147738806,0.6655324881874737,-0.007881850543791544,dl
140,training,0.0028016509022563696,0.04076411388814449,0.00883581678589296,5.358458519289916,0.6653548610788044,-0.009882273642304904,dl
141,training,0.001120600150898099,0.061225598677992814,0.02113422119654868,5.41839762341039,0.6647256169322271,-0.00977323779773551,dl
142,training,0.0002736615133471787,0.049467906355857856,0.02113422119654868,5.438367068461842,0.6645314120591544,-0.010551418786109067,dl
143,training,0.0008416450582444668,0.06399882398545742,0.02113422119654868,5.47851155357246,0.6640549088810602,-0.012146941655408854,dl
144,training,0.00046679217484779656,0.09829993546009064,0.02113422119654868,5.518393929512873,0.663557028971627,-0.01360955174365722,dl
145,training,0.00047588205779902637,0.06238321214914321,0.02113422119654868,5.578532589399664,0.6624914390715038,-0.02358238881618634,dl
146,training,0.008571801707148552,0.05882162973284722,0.031481629744922676,5.618460952116032,0.6614803918311771,-0.02685768113150168,dl
147,training,0.005414222367107868,0.1309463270008564,0.031481629744922676,5.638397591952589,0.6609367039010967,-0.02750990947153267,dl
148,training,0.0007489862618967891,0.115485068410635,0.031481629744922676,5.678524951140258,0.6597825446938383,-0.03296251341166022,dl
149,training,0.0012910922523587942,0.11289583146572113,0.031481629744922676,5.738427331136781,0.6573507741041094,-0.04726294071235154,dl
150,training,0.0004428629472386092,0.1287822611629963,0.031481629744922676,5.77849329084588,0.6553134019417634,-0.05424326862353315,dl
151,training,0.0016202705446630716,0.1045659277588129,0.031481629744922676,5.818440369998443,0.653009891851135,-0.06163194444176961,dl
152,training,0.001986087765544653,0.09662565030157565,0.031481629744922676,5.83832311510622,0.6517588042276206,-0.06348772070087538,dl
153,training,0.004723828751593828,0.15730252116918564,0.043365624324169266,5.878283848642615,0.6492137294142207,-0.06352157584078658,dl
154,training,0.002549796598032117,0.16804548725485802,0.043365624324169266,5.938022123081063,0.6453026269927867,-0.07151139190670254,dl
155,training,0.0059049855917692184,0.17534881830215454,0.043365624324169266,5.957972309399073,0.6438232611888379,-0.07715643483248033,dl
156,training,0.0026311716064810753,0.16465117037296292,0.043365624324169266,6.017980888866188,0.638627989363122,-0.09564265471601,dl
157,training,0.00041387329110875726,0.1239471435546875,0.043365624324169266,6.057581557712457,0.6346109187531838,-0.10562830927717827,dl
