step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.08822421729564667,0.27290618047118187,0.0,0.00019356112871929051,0.0005732348717528731,0.00349218790821107,dl
2,training,0.06456148624420166,0.11110691726207728,0.0,0.015063540299626053,0.0006323519126848682,0.003857117401563191,dl
3,training,0.03827224671840668,0.01566416025161743,0.0,0.07336526674928529,0.0016423185188414085,0.04245505308052375,dl
4,training,0.021346012130379677,0.08335959911346436,0.0,0.09301127564773896,0.0026861038511745003,0.06621338839799051,dl
5,training,0.019651848822832108,0.12916317582130438,0.0,0.1321579773866771,0.006556348254843527,0.13480878979574734,dl
6,training,0.022110413759946823,0.13422223925590515,0.0,0.1708975135471971,0.013314310051886836,0.21207366265243788,dl
7,training,0.02337779849767685,0.1896601915359497,0.0,0.20898363919631524,0.02310299199237759,0.29101779373451836,dl
8,training,0.025402478873729706,0.23731210455298424,0.0,0.24611263594776134,0.035731644632595275,0.36180507663937655,dl
9,training,0.017446372658014297,0.08746765553951263,0.0,0.28269701789651797,0.050915656020361806,0.4236028768889927,dl
10,training,0.030222702771425247,0.14377090707421303,0.0,0.3179843557589307,0.06781140300919543,0.4631477943895348,dl
11,training,0.027312153950333595,0.13307908549904823,0.0,0.3533927472868345,0.0859849375223175,0.4835886916108428,dl
12,training,0.018664123490452766,0.19702083617448807,0.0,0.38850756367807776,0.10484060625517212,0.5020652957089828,dl
13,training,0.021575916558504105,0.1649853065609932,0.0,0.42315351679440183,0.12434384945262096,0.5241079245572534,dl
14,training,0.024465883150696754,0.134807787835598,0.0,0.45738624136807127,0.14465358969990996,0.5456631142440437,dl
15,training,0.03245973587036133,0.14350655302405357,0.0,0.49132960013203186,0.16563535185908473,0.5593124244796192,dl
16,training,0.02240927517414093,0.13261236995458603,0.0,0.5250010337437694,0.18692952592058765,0.5656992047282418,dl
17,training,0.024099145084619522,0.12553487718105316,0.0,0.5587941222305443,0.20832314929449255,0.5609361388369596,dl
18,training,0.024170920252799988,0.1255381628870964,0.0,0.5927389826738106,0.22946957476990976,0.5523689235937086,dl
19,training,0.025129467248916626,0.11792893707752228,0.0,0.6269969069583812,0.2502820481594339,0.538417807844799,dl
20,training,0.03136088326573372,0.07941001653671265,0.0,0.6616157552746873,0.2705212285982606,0.5189983440390727,dl
21,training,0.030675772577524185,0.09701741486787793,0.0,0.696544011371517,0.29006043302134893,0.5010207093977278,dl
22,training,0.015320316888391972,0.11681007593870163,0.0,0.7319250064538597,0.3090540866432072,0.48396099818435157,dl
23,training,0.02264159917831421,0.1264645792543888,0.0,0.7674734358334904,0.3273700859483683,0.4686109820060287,dl
24,training,0.01730005070567131,0.15198472887277606,0.0,0.8033119911603628,0.3452652566194619,0.4582603290422157,dl
25,training,0.020426418632268906,0.14504240825772285,0.0,0.8393298690469753,0.3628201102219076,0.44898868507916395,dl
26,training,0.013842843472957611,0.16621357575058937,0.0,0.8752550640036657,0.38003381855911345,0.44545455083719526,dl
27,training,0.014515453018248081,0.19655266031622887,0.0,0.9114342545450174,0.39728767215430183,0.4449883638330924,dl
28,training,0.014831844717264175,0.20531074702739718,0.0,0.9474119423331745,0.4144625431978405,0.44626538217386064,dl
29,training,0.017929941415786743,0.15024776011705396,0.0,0.9834046529606434,0.4317416269993079,0.4484583428059076,dl
30,training,0.01604812778532505,0.15503547713160515,0.0,1.0195278676455513,0.44911019282421455,0.44653308803736547,dl
31,training,0.013087168335914612,0.14283815026283267,0.0,1.0554417180258546,0.4662253904840501,0.4419995718758977,dl
32,training,0.00688101164996624,0.13757622987031934,0.0,1.0917619606995237,0.4832411729438095,0.43320546657538805,dl
33,training,0.007191560696810484,0.07243617624044421,0.0,1.1282486045902747,0.4998404853643799,0.42017855461541453,dl
34,training,0.004499566741287708,0.09461681544780731,0.0,1.164849325676408,0.5159029355501129,0.4063374013663397,dl
35,training,0.008714932948350906,0.07941004633903503,0.0,1.2019713690739298,0.5315315922505223,0.39011502579555113,dl
36,training,0.01050295028835535,0.10970160365104675,0.0,1.239039138397502,0.5464161610529877,0.3741335075712357,dl
37,training,0.02369377762079239,0.13815755769610405,0.0,1.2764820264473986,0.5607982194529824,0.3591200556418137,dl
38,training,0.010502376593649387,0.15241817757487297,0.0,1.3141601758004187,0.5746971088277253,0.34959657733212957,dl
39,training,0.0033380012027919292,0.18372822180390358,0.0,1.3516850958575022,0.5882181867300029,0.3427172709798905,dl
40,training,0.013632847927510738,0.24298223853111267,0.10825055850026843,1.3895228753023636,0.6016265930016661,0.3387028400492548,nav
41,training,0.005918596871197224,0.23688332363963127,0.10825055850026843,1.4272743300686934,0.6147385789060162,0.31960252805751865,nav
42,training,0.005074390210211277,0.2523844353854656,0.10825055850026843,1.4658925441254362,0.6264670061720918,0.27003468916457657,nav
43,training,0.018193800002336502,0.243741013109684,0.10825055850026843,1.5050286312309809,0.6363314208116971,0.2243748048307433,nav
44,training,0.010930515825748444,0.23738083243370056,0.10825055850026843,1.5443596169494296,0.6444671481983855,0.18570511417357427,nav
45,training,0.012615185230970383,0.27693992853164673,0.10825055850026843,1.5839471370391152,0.6512760120827219,0.15588258845258124,nav
46,training,0.023416202515363693,0.29881760478019714,0.07089406666221011,1.6236908440978137,0.6570173354941873,0.13161036927642267,nav
47,training,0.017272332683205605,0.27158404514193535,0.07089406666221011,1.663611501953124,0.661821731679446,0.10805608686246068,nav
48,training,0.013734870590269566,0.284255288541317,0.07089406666221011,1.7033519573321128,0.6657742388735473,0.09247841090263915,nav
49,training,0.008305753581225872,0.2668071836233139,0.07089406666221011,1.7434099172411721,0.6692130195312117,0.07771692814368536,nav
50,training,0.0130467489361763,0.25984251499176025,0.07089406666221011,1.7833394626223742,0.6720081135181926,0.06270767015858392,nav
51,training,0.013027393259108067,0.23622127249836922,0.07089406666221011,1.8232874879851342,0.6742494968686645,0.04938651801460307,nav
52,training,0.02020982839167118,0.15910988673567772,0.0462728809431999,1.8635201731882791,0.6759781844804703,0.03692168792133741,dl
53,training,0.013741123490035534,0.1549396514892578,0.0462728809431999,1.903227397695884,0.6774262834029846,0.04553967335009063,dl
54,training,0.01299021765589714,0.13775166124105453,0.0462728809431999,1.9430204334308925,0.6797452580781651,0.06979560079632093,dl
55,training,0.007654162589460611,0.1165226586163044,0.0462728809431999,1.9828096144713787,0.6829207358272615,0.08800039175478973,dl
56,training,0.00417554983869195,0.10838299617171288,0.0462728809431999,2.022385207941458,0.6866502142049912,0.0975022890138848,dl
57,training,0.010429801419377327,0.11533596366643907,0.0462728809431999,2.06226372849008,0.6906510767264006,0.1019071986362098,dl
58,training,0.006835533771663904,0.12496400997042656,0.053693308933485805,2.1018883383792275,0.6947562418614005,0.10446106589211708,dl
59,training,0.006453431211411953,0.1445537991821766,0.053693308933485805,2.141642914761234,0.6989628477837181,0.10570209305100695,dl
60,training,0.005926806479692459,0.13123071938753128,0.053693308933485805,2.1815542144534743,0.7031678907097302,0.1025549882039925,dl
61,training,0.005114326253533363,0.126693494617939,0.053693308933485805,2.2211857821985923,0.7071570202385002,0.0976164527249696,dl
62,training,0.010377062484622002,0.12173864990472794,0.053693308933485805,2.261144605244857,0.7109506652502466,0.0910374880510441,dl
63,training,0.013672742992639542,0.10974238440394402,0.053693308933485805,2.300972509258583,0.7143999023640024,0.08123359997682655,dl
64,training,0.004615812562406063,0.061350546777248355,0.06785622535338152,2.3408600081209054,0.717445778224073,0.07094352944268714,dl
65,training,0.003941456787288189,0.08981528878211975,0.06785622535338152,2.3810258316789596,0.7200621349367464,0.058622501919929564,dl
66,training,0.015118734911084175,0.0979660153388977,0.06785622535338152,2.4208445442382516,0.7221464534010613,0.04599247899177786,dl
67,training,0.004573917016386986,0.09390632808208463,0.06785622535338152,2.4609533615624097,0.7237665218475843,0.034851868247759536,dl
68,training,0.005930551793426275,0.063079334795475,0.06785622535338152,2.5010254120683286,0.7249627713790096,0.025269484845857275,dl
69,training,0.004412289708852768,0.04852490872144699,0.07222717477695445,2.5409784639277606,0.7257500787355281,0.01296221242611167,dl
70,training,0.008573313243687153,0.056561157107353224,0.07222717477695445,2.581257502966354,0.7259719305486644,-0.002290006651958483,dl
71,training,0.0050254883244633675,0.05033954232931136,0.07222717477695445,2.6211989865396674,0.7256067426555174,-0.015390576510707845,dl
72,training,0.0034515983425080776,0.036686453968286514,0.07222717477695445,2.661277921583506,0.7247579390991623,-0.026892962944655083,dl
73,training,0.004344260320067406,0.022683542221784585,0.07222717477695445,2.7014050655786868,0.7234628512709884,-0.03756860493562498,dl
74,training,0.004582175053656101,0.08145495131611824,0.06291657647714358,2.741310933390799,0.7217177121238223,-0.05041449519555426,dl
75,training,0.004245395306497812,0.03737437725067139,0.06291657647714358,2.7814871778973687,0.7193596919396533,-0.06887469059438053,dl
76,training,0.0019218528177589178,0.006484653800725937,0.06291657647714358,2.8212863644449784,0.7162990359445603,-0.0825693113479854,dl
77,training,0.009503992274403572,0.06648908369243145,0.06291657647714358,2.8611157413811026,0.7128897465072974,-0.08611492824120778,dl
78,training,0.005590921267867088,0.017236607149243355,0.06291657647714358,2.901003503603683,0.7094074325136223,-0.09101427996279134,dl
79,training,0.006959728430956602,0.029568452388048172,0.06291657647714358,2.9404440638399563,0.7056934819663624,-0.0951394344413523,dl
80,training,0.0051080575212836266,0.0023133866488933563,0.05796649167913744,2.980283677724551,0.701997814930817,-0.08808313173776183,dl
81,training,0.002380877733230591,0.005320169031620026,0.05796649167913744,3.0200595984525505,0.6986893613321846,-0.07976727895434091,dl
82,training,0.0023326880764216185,0.0425881240516901,0.05796649167913744,3.059772908198917,0.6955801313413315,-0.07639849164628935,dl
83,training,0.002079541329294443,0.10085427947342396,0.05796649167913744,3.0997438934567,0.6926567581364048,-0.06674946825387579,dl
84,training,0.005447722040116787,0.009728817734867334,0.05796649167913744,3.1392402440054523,0.6904198805482183,-0.045106542599824766,dl
