step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.1660117357969284,0.09166553616523737,0.0,0.00017904208634393973,0.0005307278283012738,0.003228091491923251,dl
2,training,0.008384928107261658,0.08396527171134954,0.0,0.012749349108586846,0.0005780045469438423,0.0035199516369037835,dl
3,training,0.005669022910296917,0.11466920375823975,0.0,0.04723793098776611,0.0009949983844036647,0.02980496426844146,dl
4,training,0.018086520954966545,0.04666367173194891,0.0,0.08541740574112697,0.0035282974816765768,0.10933944919018106,dl
5,training,0.023584436625242233,0.18355375528335569,0.0,0.12403970573816228,0.009579957296747701,0.20099816187723218,dl
6,training,0.021155307069420815,0.21030889451503754,0.07738083753835949,0.16213479968099553,0.019100563395332847,0.28639452180464214,dl
7,training,0.017139658331871033,0.1944143921136856,0.07738083753835949,0.19960377045020652,0.031709592204247704,0.3609361460187048,dl
8,training,0.02224590629339218,0.12236527726054192,0.07738083753835949,0.23584047665447516,0.046774940024629945,0.4237114381571853,dl
9,training,0.04224953427910805,0.1415593884885311,0.10541692633284369,0.271165669183515,0.06382177384325977,0.4681488236603197,nav
10,training,0.028128664940595627,0.21521449089050293,0.10541692633284369,0.28872393722655865,0.07282852506321112,0.47696520425758254,nav
11,training,0.04019292816519737,0.17558804154396057,0.10541692633284369,0.3420606693823008,0.09968429467235956,0.4509908745144094,nav
12,training,0.033235762268304825,0.13519125804305077,0.10541692633284369,0.37842041148984734,0.11684175764006623,0.4313558137481555,nav
13,training,0.02144615352153778,0.06463306024670601,0.10541692633284369,0.41483706535847453,0.13321243974333688,0.41369689422057854,nav
14,training,0.023712774738669395,0.03915183059871197,0.10541692633284369,0.45174007825742235,0.1490656870587928,0.39932711658471554,nav
15,training,0.03339603543281555,0.04826013371348381,0.10155649675165136,0.4887193445129568,0.16444095328287694,0.38901472122866354,nav
16,training,0.012427093461155891,0.03330557420849799,0.10155649675165136,0.525779772655212,0.17938934077552285,0.3772007177483907,nav
17,training,0.017777033150196075,0.014040213078260422,0.10155649675165136,0.5633011918465892,0.19397108305122868,0.36386136453660195,nav
18,training,0.01633646711707115,0.028918945230543613,0.10155649675165136,0.6006960888571075,0.20801865773466816,0.356522679177953,nav
19,training,0.011093821376562119,0.08555893227458,0.10155649675165136,0.6382593237222127,0.22189483576678895,0.3506492817052269,nav
20,training,0.01119576022028923,0.11283900961279869,0.10155649675165136,0.675993731001311,0.235541044663002,0.34347509348749,nav
21,training,0.009977088309824467,0.06225662585347891,0.10193004241239643,0.7136189802261116,0.24880826691468205,0.3342950878423026,nav
22,training,0.005087060853838921,0.06460758950561284,0.10193004241239643,0.7515641325070364,0.26190286479632957,0.3312427764392425,nav
23,training,0.00785568356513977,0.022700343746691946,0.10193004241239643,0.7893673960764934,0.2747438276877688,0.32242817786797406,nav
24,training,0.001127929426729679,0.05475860275328159,0.10193004241239643,0.8273294653177199,0.2872901584779475,0.3167270786788476,nav
25,training,0.0011941133998334408,0.08868352510035038,0.10193004241239643,0.8655336063222611,0.299699760258712,0.3116976363197001,nav
26,training,0.006986676715314388,0.11060748994350433,0.10193004241239643,0.9035145995488718,0.3118243588125271,0.305856296350236,nav
27,training,0.002634488744661212,0.04016096913255751,0.09034857138415145,0.941826104951969,0.32376268951668574,0.2977869984050599,nav
28,training,0.0011037378571927547,0.015088589861989021,0.09034857138415145,0.98015881261924,0.3354314752938404,0.29512684519414517,nav
29,training,0.009237588383257389,0.04925966076552868,0.09034857138415145,1.0183445353339389,0.3470375575713553,0.2947974896280671,nav
30,training,0.003977345768362284,0.09207295626401901,0.09034857138415145,1.0567639394692658,0.3586735048581532,0.29337407012251654,nav
31,training,0.0025953459553420544,0.05730875162407756,0.09034857138415145,1.0949318628361489,0.3701288945671351,0.2882144231901396,nav
32,training,0.003131475066766143,0.03116907406365499,0.09034857138415145,1.1333330090009635,0.3814463580245413,0.285529463263813,nav
33,training,0.00037932058330625296,0.015321639832109213,0.0474842911128755,1.1717352908166097,0.39272490961038226,0.28608986457921987,dl
34,training,0.0003240514197386801,0.06317489128559828,0.0474842911128755,1.2099561115238344,0.40400027800463284,0.28767618328695804,dl
35,training,0.0013281108113005757,0.03484141081571579,0.0474842911128755,1.2484229190589848,0.415400275421496,0.28745204135342967,dl
36,training,0.00042270112317055464,0.015989632811397314,0.0474842911128755,1.2866805582817986,0.42668412189592525,0.28518088507822587,dl
37,training,0.0005876294453628361,0.03212136961519718,0.0474842911128755,1.325051369643249,0.4378882614508905,0.2834015211008358,dl
38,training,0.0017716288566589355,0.048025701195001595,0.0474842911128755,1.3634994014647706,0.44910048579479844,0.28502472050870703,dl
39,training,0.0005994297098368406,0.02956782723776996,0.01784348306121964,1.4017379389029512,0.46033927428867494,0.2856803321160584,dl
40,training,0.0010433346033096313,0.044593496480956674,0.01784348306121964,1.440198149498027,0.4716260380999357,0.28488439280406885,dl
41,training,0.00200829841196537,0.01675748312845826,0.01784348306121964,1.4785189788747373,0.4828659725832092,0.28532252831034327,dl
42,training,0.0008564828895032406,0.06983819510787725,0.01784348306121964,1.5168174951832356,0.4941106603166276,0.28574434370359997,dl
43,training,0.0010043885558843613,0.07220663875341415,0.01784348306121964,1.5552842815478305,0.505457084306552,0.28867085887258503,dl
44,training,0.00040805962635204196,0.08787811128422618,0.01784348306121964,1.5934222841650967,0.516871285896412,0.2918258015088556,dl
45,training,0.0007551227463409305,0.05723146628588438,0.037423437107390066,1.631744125158601,0.5284180258069041,0.29321947689211636,dl
46,training,0.0012543011689558625,0.06928744353353977,0.037423437107390066,1.6700627444257015,0.5399838112504144,0.2925659593901464,dl
47,training,0.0026959101669490337,0.08058841340243816,0.037423437107390066,1.7082577205127907,0.551445194586014,0.2902622557397025,dl
48,training,0.0020499038510024548,0.10389418620616198,0.037423437107390066,1.7467136262365757,0.5629021385377548,0.289031328830115,dl
49,training,0.003911586012691259,0.1286608900409192,0.037423437107390066,1.7849052856473873,0.5743070387780038,0.2907653906980249,dl
50,training,0.0010334684047847986,0.15161988767795267,0.037423437107390066,1.8231981188089272,0.5857811103644702,0.2911377691881166,dl
51,training,0.001617930131033063,0.14671554230153558,0.022102516139132174,1.8615726867385096,0.5972769622253992,0.2914202617795758,dl
52,training,0.0005434024496935308,0.1501801572740078,0.022102516139132174,1.8997614067268125,0.6087134855305215,0.28952108903443,dl
53,training,0.0019953385926783085,0.1545613519847393,0.022102516139132174,1.9382163727029458,0.620110959609905,0.28629079302346044,dl
54,training,0.006945278495550156,0.15383141487836838,0.022102516139132174,1.9765470149017186,0.6313503299703989,0.28348109281486017,dl
